"Id продукта","В распродаже","Только на сайте","EAN13","UPC (Универсальный код продукта)","Эко-налог","Количество","Минимальное количество","Цена","Оптовая цена","Объединение","Соотношение цены единицы","Дополнительная стоимость доставки","Артикул","Артикул поставщиков","Цена поставщика за единицу (без НДС)","Местоположение","Ширина","Высота","Глубина","Вес","Нет на складе","Количественные скидки","Настраиваемые","Статус","Тип перенаправления","# перенаправленного товара","Доступны для заказа","Дата поступления","Состояние","Показать цену","Индексированный","Видимость","это Продукт в упаковке","Имеет вложения","Виртуальный продукт","Кешировать Атрибут по умолчанию","Добавить дату","Дата обновления","Расширенные возможности управления складом","pack_stock_type","Описание","Краткое описание","ЧПУ (Friendly URL)","Мета описание","Мета ключевые слова","Мета заголовок","Название продукта","Доступен сейчас","Доступен позже","Теги","URL продукта","Категория","Позиция","Производитель","Поставщик","Изображения товара","Налог","Product Carrier","Аксессуары продуктов","ID Комбинации","Артикул комбинаций","Артикул поставщика комбинаций","Оптовая цена за комбинацию (без НДС)","Местоположение комбинации","EAN13 комбинация","UPC Комбинация","Оптовая цена комбинации","Цена Комбинации","Эко налог для Комбинаций","Количество комбинаций","Вес комбинаций","Влияние комбинации на цену","Комбинация по умолчанию","Мин. количество комбинации","Дата поступления разновидности товара","Изображения для комбинации","Feature: Пол","Feature: Размер Обуви","Feature: Размер Одежды","Feature: Состояние","Feature: Тип Аксессуара","Feature: Тип Верхней Одежды","Feature: Тип Обуви","Feature: Тип Одежды","Feature: Тип Сумки","Feature: Тип Украшений","Спец.цена: ID магазина","Specific Price: Currency","Спец.цена: ID страны","Спец.цена: ID группы","Спец.цена: ID пользователя","Спец.цена: ID комбинации","Спец.цена: Цена товара","Спец.цена: Начинается с","Спец.цена: Скидка","Specific Price: Reduction Tax","Спец.цена: Тип скидки","Спец.цена: С","Спец.цена: До","Текстовые поля","Загружаемые файлы","Виртуал.продукт: Имя файла для отображения","Виртуал.продукт: имя файла","Виртуальный: Дата окончания срока действия","Виртуал.продукт: Количество дней","Виртуал.продукт: Количество загрузок","Виртуал.продукт: Это загружаемые продукт","ID приложения","Имя файла приложения","Имя приложения","Описание приложения"
"5233","0","0","","","0","1","1","3800","3800","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","22.02.2018 15:33:57","0","3","<h2>Пальто Cristian Dior, Оригинал</h2>
<p>На Мальчика Возраст 6 Лет, Отличное Состояние </p>","<p>Пальто Cristian Dior, Италия </p>","palto-cristian-dior-na-vozrast-6-let","Пальто Cristian Dior, В Отличном Состоянии, Цена 3800 Грн","","Пальто Cristian Dior, На Возраст 6 Лет","Пальто Cristian Dior, на Возраст 6 лет","В наличии","","оригинал,комиссионный,brand fashion,комиссионный магазин,пальто,christian dior,детская одежда,купить","http://brand-fashion.com.ua/home/5233-palto-cristian-dior-na-vozrast-6-let.html","Корень|Главная","77","Christian Dior","","http://brand-fashion.com.ua/img/p/2/2/6/226.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","Мальчик","","на возраст 6 лет","Отличное","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5273","0","0","","","0","1","1","3500","3500","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","22.02.2018 15:33:57","0","3","","","pukhovik-dolce-gabbana-54","","","","Пуховик Dolce & Gabbana. 54","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/home/5273-pukhovik-dolce-gabbana-54.html","Корень|Главная","52","Dolce & Gabbana","","http://brand-fashion.com.ua/img/p/2/2/8/228.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","54","Отличное","","Пуховик","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5308","0","0","","","0","1","1","700","700","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","20.10.2017 12:41:31","0","3","","","dzhinsy-fornarina-26","","","","Джинсы Fornarina. 26","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/odezhda/5308-dzhinsy-fornarina-26.html","Корень|Главная|Одежда ","15","FORNARINA","","http://brand-fashion.com.ua/img/p/2/3/3/233.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","26","Отличное","","","","Джинсы","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5324","0","0","","","0","1","1","2000","2000","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","09.12.2017 17:48:16","0","3","","","dzhinsovye-baletki-miu-miu-395","","","","Джинсовые балетки Miu Miu. 39.5","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/5324-dzhinsovye-baletki-miu-miu-395.html","Корень|Главная|Обувь","14","Miu Miu","","http://brand-fashion.com.ua/img/p/2/3/6/236.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","39.5","","Отличное","","","Балетки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5500","0","0","","","0","1","1","5500","5500","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","18.11.2017 1:59:20","0","3","","","tufli-yves-saint-lauren-38","","","","Туфли Yves Saint Lauren. 38","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/5500-tufli-yves-saint-lauren-38.html","Корень|Главная|Обувь","15","Yves Saint Laurent","","http://brand-fashion.com.ua/img/p/2/5/2/252.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5508","0","0","","","0","1","1","2000","2000","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","18.11.2017 1:59:20","0","3","","","baletki-massimo-dutti-40","","","","Балетки Massimo Dutti. 40","В наличии","","Брендовая Обувь,brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/5508-baletki-massimo-dutti-40.html","Корень|Главная|Обувь","16","Massimo Dutti","","http://brand-fashion.com.ua/img/p/2/5/5/255.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","40","","Отличное","","","Балетки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5509","0","0","","","0","1","1","5500","5500","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","18.11.2017 1:59:20","0","3","","","bosonozhki-bottega-veneta-39","","","","Босоножки Bottega Veneta. 39","В наличии","","Брендовая Обувь,brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/5509-bosonozhki-bottega-veneta-39.html","Корень|Главная|Обувь","17","Bottega Veneta","","http://brand-fashion.com.ua/img/p/2/5/6/256.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","39","","Новое","","","Босоножки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5526","0","0","","","0","1","1","3500","3500","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","18.11.2017 1:59:20","0","3","","","snikersy-dzhinsovye-isabel-marant-40","","","","Сникерсы джинсовые Isabel Marant. 40","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/5526-snikersy-dzhinsovye-isabel-marant-40.html","Корень|Главная|Обувь","18","Isabel Marant","","http://brand-fashion.com.ua/img/p/2/5/7/257.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","40","","Отличное","","","Ботинки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5544","0","0","","","0","1","1","3900","3900","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","09.12.2017 17:48:16","0","3","","","solncezashhitnye-ochki-celine","","","","Солнцезащитные очки Celine","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/aksessuary/5544-solncezashhitnye-ochki-celine.html","Корень|Главная|Аксессуары","0","Celine","","http://brand-fashion.com.ua/img/p/2/5/8/258.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","","Отличное","Очки","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5545","0","0","","","0","1","1","2500","2500","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","09.12.2017 17:48:16","0","3","","<p><span style=""color:#d0121a;""><strong>Отсутствует оригинальный футляр</strong></span></p>","solncezashhitnye-ochki-tom-ford","","","","Солнцезащитные очки Tom Ford","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/aksessuary/5545-solncezashhitnye-ochki-tom-ford.html","Корень|Главная|Аксессуары","1","Tom Ford","","http://brand-fashion.com.ua/img/p/2/5/9/259.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","","Отличное","Очки","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5570","0","0","","","0","1","1","6900","6900","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","18.11.2017 1:59:20","0","3","","","botinki-velyurovye-charlotte-olympia-38","","","","Ботинки велюровые Charlotte Olympia. 38","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/5570-botinki-velyurovye-charlotte-olympia-38.html","Корень|Главная|Обувь","19","Charlotte Oolympia","","http://brand-fashion.com.ua/img/p/2/6/0/260.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38","","Новое","","","Ботинки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5583","0","0","","","0","1","1","2800","2800","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","09.12.2017 17:48:16","0","3","","","plate-see-by-chloe-38","","","","Платье See by Chloe. 38","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/odezhda/5583-plate-see-by-chloe-38.html","Корень|Главная|Одежда ","16","See By Chloe","","http://brand-fashion.com.ua/img/p/2/6/2/262.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","38","Отличное","","","","Платье","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5603","0","0","","","0","1","1","3800","3800","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","18.11.2017 1:59:20","0","3","","","bosonozhki-ruthie-davis-375","","","","Босоножки Ruthie Davis. 37.5","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/5603-bosonozhki-ruthie-davis-375.html","Корень|Главная|Обувь","20","RUTHIE DAVIS","","http://brand-fashion.com.ua/img/p/2/6/5/265.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","37.5","","Отличное","","","Босоножки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5614","0","0","","","0","1","1","6500","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","18.11.2017 1:59:20","0","3","","<h3>Кожаные черные туфли Chanel - размер 39 - Оригинал</h3>","kozhanye-chernye-tufli-chanel-razmer-39","Кожаные черные туфли Chanel в отличном состоянии. новая цена 6000 грн","","Кожаные туфли Chanel - размер 39 - только оригинал","Кожаные черные туфли Chanel. размер 39","В наличии","","комиссионный Brand Fashion,Брендовая Обувь,brand fashion,комиссионный магазин,chanel оригинал,обувь Chanel,купить туфли chanel","http://brand-fashion.com.ua/obuv-brand/5614-kozhanye-chernye-tufli-chanel-razmer-39.html","Корень|Главная|Обувь","21","Chanel","","http://brand-fashion.com.ua/img/p/2/6/7/267.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","39","","Отличное","","","Туфли","","","","0","","0","0","0","0","-1","1","500","1","amount","","","","","","","","","","","","","",""
