5614,"Кожаные черные туфли Chanel. размер 39",,,,,,,,,100,5614,Chanel,catalog/images/img/p/2/6/7/267.jpg,yes,6500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,kozhanye-chernye-tufli-chanel-razmer-39,,"Кожаные туфли Chanel - размер 39 - только оригинал","Кожаные черные туфли Chanel в отличном состоянии. новая цена 6000 грн","Кожаные туфли Chanel - размер 39 - только оригинал",6,0,,,"комиссионный Brand Fashion,Брендовая Обувь,brand fashion,комиссионный магазин,chanel оригинал,обувь Chanel,купить туфли chanel",0,true,1
5615,"Босоножки Roberto Cavalli. 40 ( на 39 )",,,,,,,,,100,5615,"Roberto Cavalli",catalog/images/img/p/2/6/8/268.jpg,yes,3000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,bosonozhki-roberto-cavalli-40-na-39-,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5658,"Джинсы Celyn B. 27",1,,,,,,,,100,5658,"CELYN B",catalog/images/img/p/2/7/5/275.jpg,yes,900,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,dzhinsy-celyn-b-27,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5725,"Замшевые ботильоны Yves Saint Laurent. 36 ( на 37 )",,,,,,,,,100,5725,"Yves Saint Laurent",catalog/images/img/p/2/0/6/5/2065.jpg,yes,4800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,zamshevye-botilony-yves-saint-laurent-36-na-37-,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5728,"Туфли Fendi. 36 ( на 37 )",,,,,,,,,100,5728,"Fendi ",catalog/images/img/p/2/9/5/295.jpg,yes,2800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-fendi-36-na-37-,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5730,"Балетки Jimmy Choo. 37",,,,,,,,,100,5730,"Jimmy Choo",catalog/images/img/p/2/9/6/296.jpg,yes,2000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,baletki-jimmy-choo-37,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5732,"Босоножки Sergio Rossi. 36.5 ( на 37 )",,,,,,,,,100,5732,"Sergio Rossi",catalog/images/img/p/2/9/8/298.jpg,yes,2200,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,bosonozhki-sergio-rossi-365-na-37-,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5734,"Туфли Missouri. 39",0,,,,,,,,100,5734,MISSOURI,catalog/images/img/p/2/9/9/299.jpg,yes,2200,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-missouri-39,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5751,"Балетки Bcbgeneration, Размер 39",,,,,,,,,100,5751,BCBG,catalog/images/img/p/3/0/4/304.jpg,yes,1500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,baletki-bcbgeneration-razmer-39,"<h2>Балетки BCBGeneration, Оригинал</h2>
<p>Размер 39, Совершенно Новые</p>","Балетки BCBGeneration, Размер 39, Только Оригинал","Балетки BCBGeneration,  Совершенно Новые, Цена 1500 Грн","Балетки BCBGeneration, Размер 39, Только Оригинал",6,0,,,"оригинал,Брендовая Обувь,brand fashion,комиссионный магазин,грн,купить,в,Цена,Балетки,Bcbg",0,true,1
5762,"Летние Кроссовки Adidas. Размер 38",,,,,,,,,100,5762,Adidas,catalog/images/img/p/3/0/6/306.jpg,yes,1400,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,letnie-krossovki-adidas-razmer-38,"<h2>Летние Кроссовки Adidas, Оригинал</h2>
<p>Размер 38, Состояние Отличное</p>","Летние Кроссовки Adidas. Размер 38, Только Оригинал","Легкие Летние Кроссовки Adidas в Отличном Состоянии, Цена 1400 Грн","Летние Кроссовки Adidas. Размер 38, Только Оригинал",6,0,,,"Брендовая Обувь,brand fashion,комиссионный магазин,купить,Кроссовки,Adidas",0,true,1
5763,"Легкие Кроссовки Adidas. 38",,,,,,,,,100,5763,Adidas,catalog/images/img/p/3/0/7/307.jpg,yes,1400,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,legkie-krossovki-adidas-38,"<h2>Легкие Кроссовки Adidas, Оригинал</h2>
<p>Размер 38, Отличное Состояние</p>","Легкие Кроссовки Adidas. 38, Только Оригинал","Легкие Кроссовки Adidas, в Отличном Состоянии, Цена 1400 Грн","Легкие Кроссовки Adidas. 38, Только Оригинал",6,0,,,"оригинал,brand fashion,комиссионный магазин,купить,возможна,примерка,Кроссовки,Adidas",0,true,1
5767,"Солнцезащитные Очки Agent Provocateur",,,,,,,,,100,5767,"Agent Provocateur",catalog/images/img/p/3/1/0/310.jpg,yes,3000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,solncezasshitnye-ochki-agent-provocateur,"<h1>Солнцезащитные Очки Agent Provocateur - Оригинал</h1>
<h4>Отличное Состояние</h4>","Солнцезащитные Очки Agent Provocateur - Только Оригинал","Солнцезащитные Очки Agent Provocateur В Отличном Состоянии. Цена 3000 Грн","Солнцезащитные Очки Agent Provocateur - Только Оригинал",6,0,,,"brand fashion,комиссионный магазин,только оригинал,солнцезащитные очки,грн,цена 3000,Agent Provocateur",0,true,1
5803,"Велюровые туфли Borboness. 39",,,,,,,,,100,5803,BORBONESS,catalog/images/img/p/3/1/8/318.jpg,yes,2800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,velyurovye-tufli-borboness-39,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5806,"Туника Taj by Sabrina Crippa. XS",1,,,,,,,,100,5806,"TAJ by SABRINA CRIPPA",catalog/images/img/p/3/2/0/320.jpg,yes,1000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tunika-taj-by-sabrina-crippa-xs,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5807,"Платье Isabel Marant. S",1,,,,,,,,100,5807,"Isabel Marant",catalog/images/img/p/3/2/1/321.jpg,yes,2500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,plate-isabel-marant-s,,"Платье Isabel Marant - размер S - оригинал","Платье Isabel Marant в отличном состоянии. цена 2500 грн","Платье Isabel Marant - размер S - оригинал",6,0,,,"brand fashion,комиссионный магазин,только оригиналы,брендовая одежда,купить isabel marant,платье isabel marant",0,true,1
5814,"Туфли Jimmy Choo. 39",,,,,,,,,100,5814,"Jimmy Choo",catalog/images/img/p/3/2/4/324.jpg,yes,3700,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-jimmy-choo-39,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5819,"Платье Ermano Scervino. S",1,,,,,,,,100,5819,"Ermanno Scervino",catalog/images/img/p/3/2/8/328.jpg,yes,2000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,plate-ermano-scervino-s,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5821,"Сапоги Sonia Rykiel. 36 ( на 37 )",,,,,,,,,100,5821,"SONIA RYKIEL",catalog/images/img/p/3/2/9/329.jpg,yes,4000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,sapogi-sonia-rykiel-36-na-37-,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5825,"Платье Iceberg. 40/XS",1,,,,,,,,100,5825,Iceberg,catalog/images/img/p/3/3/1/331.jpg,yes,2300,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,plate-iceberg-40-xs,,,,,6,0,,,"brand fashion,комиссионный магазин,брендовая одежда,iceberg одежда",0,true,1
5826,"Бархатное платье Burberry. 38",1,,,,,,,,100,5826,Burberry,catalog/images/img/p/3/3/2/332.jpg,yes,3800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,barkhatnoe-plate-burberry-38,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5830,"Платье Versace. 46",1,,,,,,,,100,5830,Versace,catalog/images/img/p/3/3/5/335.jpg,yes,1300,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,plate-versace-46,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
